"you . This incident 	1858	1	1	1
"you . This incident 	1859	2	2	2
"you . This incident 	1862	1	1	1
"you . This incident 	1870	1	1	1
"you . This incident 	1873	1	1	1
"you . This incident 	1876	1	1	1
"you . This incident 	1885	1	1	1
"you . This incident 	1887	2	2	2
"you . This incident 	1900	1	1	1
"you . This incident 	1905	2	2	2
"you . This incident 	1906	1	1	1
"you . This incident 	1908	1	1	1
"you . This incident 	1909	2	2	2
"you . This incident 	1911	1	1	1
"you . This incident 	1912	3	3	3
"you . This incident 	1914	2	2	2
"you . This incident 	1924	2	2	2
"you . This incident 	1929	1	1	1
"you . This incident 	1934	1	1	1
"you . This incident 	1946	1	1	1
"you . This incident 	1954	1	1	1
"you . This incident 	1961	1	1	1
"you . This incident 	1968	1	1	1
"you . This incident 	1969	1	1	1
"you . This incident 	1971	1	1	1
"you . This incident 	2001	1	1	1
"you . This incident 	2005	1	1	1
"you . This incident 	2008	1	1	1
you . You ' re	1804	3	3	1
you . You ' re	1816	1	1	1
you . You ' re	1825	1	1	1
you . You ' re	1827	4	4	4
you . You ' re	1829	1	1	1
you . You ' re	1832	2	2	2
you . You ' re	1833	1	1	1
you . You ' re	1835	4	4	3
you . You ' re	1838	1	1	1
you . You ' re	1839	3	3	3
you . You ' re	1841	3	3	3
you . You ' re	1842	3	3	3
you . You ' re	1843	4	4	4
you . You ' re	1844	2	2	2
you . You ' re	1845	2	2	2
you . You ' re	1846	1	1	1
you . You ' re	1847	2	2	2
you . You ' re	1848	1	1	1
you . You ' re	1849	5	5	5
you . You ' re	1850	2	2	2
you . You ' re	1851	3	3	3
you . You ' re	1852	6	6	6
you . You ' re	1853	6	6	5
you . You ' re	1854	9	9	9
you . You ' re	1855	4	4	4
you . You ' re	1856	15	15	15
you . You ' re	1857	10	10	10
you . You ' re	1858	14	13	13
you . You ' re	1859	10	10	7
you . You ' re	1860	3	3	3
you . You ' re	1861	11	11	11
you . You ' re	1862	8	8	8
you . You ' re	1863	10	10	10
you . You ' re	1864	22	22	22
you . You ' re	1865	21	21	19
you . You ' re	1866	19	19	19
you . You ' re	1867	13	13	12
you . You ' re	1868	33	33	31
you . You ' re	1869	49	49	42
you . You ' re	1870	23	23	21
you . You ' re	1871	11	11	11
you . You ' re	1872	25	25	21
you . You ' re	1873	19	19	18
you . You ' re	1874	23	22	22
you . You ' re	1875	18	18	17
you . You ' re	1876	25	25	25
you . You ' re	1877	16	16	15
you . You ' re	1878	17	17	17
you . You ' re	1879	13	13	12
you . You ' re	1880	31	31	27
you . You ' re	1881	25	25	23
you . You ' re	1882	32	32	27
you . You ' re	1883	49	49	38
you . You ' re	1884	38	38	35
you . You ' re	1885	33	33	30
you . You ' re	1886	23	23	23
you . You ' re	1887	47	47	42
you . You ' re	1888	24	24	24
you . You ' re	1889	24	23	20
you . You ' re	1890	59	59	52
you . You ' re	1891	66	66	54
you . You ' re	1892	57	57	45
you . You ' re	1893	56	56	47
you . You ' re	1894	77	77	65
you . You ' re	1895	77	76	65
you . You ' re	1896	68	68	63
you . You ' re	1897	60	60	53
you . You ' re	1898	61	61	53
you . You ' re	1899	91	88	72
you . You ' re	1900	63	63	59
you . You ' re	1901	72	72	60
you . You ' re	1902	64	64	55
you . You ' re	1903	55	55	49
you . You ' re	1904	65	65	59
you . You ' re	1905	65	65	53
you . You ' re	1906	64	62	50
you . You ' re	1907	100	100	73
you . You ' re	1908	110	110	94
you . You ' re	1909	87	87	70
you . You ' re	1910	122	122	89
you . You ' re	1911	125	119	91
you . You ' re	1912	100	100	75
you . You ' re	1913	113	113	94
you . You ' re	1914	98	97	82
you . You ' re	1915	142	142	110
you . You ' re	1916	151	151	111
you . You ' re	1917	108	107	74
you . You ' re	1918	112	112	89
you . You ' re	1919	167	166	133
you . You ' re	1920	150	148	115
you . You ' re	1921	164	161	112
you . You ' re	1922	203	203	154
you . You ' re	1923	131	130	100
you . You ' re	1924	133	133	100
you . You ' re	1925	130	129	100
you . You ' re	1926	179	178	123
you . You ' re	1927	163	161	114
you . You ' re	1928	131	128	103
you . You ' re	1929	162	160	134
you . You ' re	1930	146	146	112
you . You ' re	1931	186	184	141
you . You ' re	1932	204	204	157
you . You ' re	1933	225	222	149
you . You ' re	1934	211	208	150
you . You ' re	1935	262	262	194
you . You ' re	1936	241	239	172
you . You ' re	1937	217	217	162
you . You ' re	1938	219	219	156
you . You ' re	1939	160	159	112
you . You ' re	1940	215	215	138
you . You ' re	1941	218	217	140
you . You ' re	1942	279	275	173
you . You ' re	1943	259	258	174
you . You ' re	1944	210	208	157
you . You ' re	1945	195	194	141
you . You ' re	1946	268	268	188
you . You ' re	1947	191	187	134
you . You ' re	1948	193	192	155
you . You ' re	1949	174	174	130
you . You ' re	1950	208	208	156
you . You ' re	1951	234	232	174
you . You ' re	1952	260	255	167
you . You ' re	1953	162	161	117
you . You ' re	1954	201	201	155
you . You ' re	1955	214	213	157
you . You ' re	1956	190	189	139
you . You ' re	1957	184	184	151
you . You ' re	1958	141	140	104
you . You ' re	1959	182	180	127
you . You ' re	1960	162	158	126
you . You ' re	1961	145	144	115
you . You ' re	1962	130	130	96
you . You ' re	1963	133	132	99
you . You ' re	1964	136	136	108
you . You ' re	1965	123	123	87
you . You ' re	1966	118	116	88
you . You ' re	1967	166	165	112
you . You ' re	1968	148	146	103
you . You ' re	1969	160	159	124
you . You ' re	1970	138	138	104
you . You ' re	1971	144	142	105
you . You ' re	1972	150	147	111
you . You ' re	1973	139	139	114
you . You ' re	1974	167	166	124
you . You ' re	1975	130	130	110
you . You ' re	1976	135	134	106
you . You ' re	1977	143	142	117
you . You ' re	1978	179	179	132
you . You ' re	1979	206	205	143
you . You ' re	1980	192	192	142
you . You ' re	1981	187	187	141
you . You ' re	1982	176	174	131
you . You ' re	1983	226	223	164
you . You ' re	1984	193	190	137
you . You ' re	1985	223	223	167
you . You ' re	1986	191	188	129
you . You ' re	1987	201	200	151
you . You ' re	1988	231	229	161
you . You ' re	1989	259	258	202
you . You ' re	1990	240	239	181
you . You ' re	1991	274	274	205
you . You ' re	1992	254	254	196
you . You ' re	1993	274	270	198
you . You ' re	1994	257	255	197
you . You ' re	1995	259	258	194
you . You ' re	1996	293	287	218
you . You ' re	1997	306	303	226
you . You ' re	1998	243	242	183
you . You ' re	1999	256	256	201
you . You ' re	2000	362	360	253
you . You ' re	2001	331	328	238
you . You ' re	2002	392	390	292
you . You ' re	2003	425	421	284
you . You ' re	2004	351	349	254
you . You ' re	2005	454	452	331
you . You ' re	2006	349	347	255
you . You ' re	2007	410	408	297
you . You ' re	2008	353	350	268
you : but if ye	1683	1	1	1
you : but if ye	1703	1	1	1
you : but if ye	1740	1	1	1
you : but if ye	1757	1	1	1
you : but if ye	1758	5	5	2
you : but if ye	1764	1	1	1
you : but if ye	1782	2	2	2
you : but if ye	1787	1	1	1
you : but if ye	1799	3	3	2
you : but if ye	1804	5	5	5
you : but if ye	1807	2	2	2
you : but if ye	1808	3	3	3
you : but if ye	1809	1	1	1
you : but if ye	1810	3	3	3
you : but if ye	1811	5	5	5
you : but if ye	1812	1	1	1
you : but if ye	1814	2	2	1
you : but if ye	1815	2	2	2
you : but if ye	1817	3	3	3
you : but if ye	1818	2	2	2
you : but if ye	1819	1	1	1
you : but if ye	1820	5	5	5
you : but if ye	1821	2	2	2
you : but if ye	1822	2	2	2
you : but if ye	1823	3	3	3
you : but if ye	1824	3	3	3
you : but if ye	1825	9	9	8
you : but if ye	1826	2	2	2
you : but if ye	1827	5	5	5
you : but if ye	1828	4	4	4
you : but if ye	1829	3	3	3
you : but if ye	1830	12	12	12
you : but if ye	1831	5	5	4
you : but if ye	1832	4	4	3
you : but if ye	1833	2	2	2
you : but if ye	1834	6	5	5
you : but if ye	1835	2	2	2
you : but if ye	1836	2	2	2
you : but if ye	1837	6	6	6
you : but if ye	1839	4	4	4
you : but if ye	1840	5	5	5
you : but if ye	1841	1	1	1
you : but if ye	1842	2	2	2
you : but if ye	1843	8	8	8
you : but if ye	1844	8	8	7
you : but if ye	1845	5	5	5
you : but if ye	1846	9	9	8
you : but if ye	1847	2	2	2
you : but if ye	1848	1	1	1
you : but if ye	1849	3	3	3
you : but if ye	1850	2	2	2
you : but if ye	1851	7	7	7
you : but if ye	1852	4	4	4
you : but if ye	1853	1	1	1
you : but if ye	1854	1	1	1
you : but if ye	1855	13	13	12
you : but if ye	1856	4	4	4
you : but if ye	1857	5	5	5
you : but if ye	1858	2	2	2
you : but if ye	1859	3	3	3
you : but if ye	1861	1	1	1
you : but if ye	1862	1	1	1
you : but if ye	1863	6	6	6
you : but if ye	1864	5	5	5
you : but if ye	1865	3	3	3
you : but if ye	1866	1	1	1
you : but if ye	1867	1	1	1
you : but if ye	1868	8	8	8
you : but if ye	1870	1	1	1
you : but if ye	1871	16	16	10
you : but if ye	1872	9	9	8
you : but if ye	1873	1	1	1
you : but if ye	1874	3	3	3
you : but if ye	1875	5	5	5
you : but if ye	1876	6	6	6
you : but if ye	1877	2	2	2
you : but if ye	1878	4	4	4
you : but if ye	1879	1	1	1
you : but if ye	1880	4	4	4
you : but if ye	1881	5	5	5
you : but if ye	1883	3	3	3
you : but if ye	1884	3	3	2
you : but if ye	1885	9	9	8
you : but if ye	1886	4	4	4
you : but if ye	1887	1	1	1
you : but if ye	1888	1	1	1
you : but if ye	1889	5	5	5
you : but if ye	1891	1	1	1
you : but if ye	1894	4	4	4
you : but if ye	1895	1	1	1
you : but if ye	1896	1	1	1
you : but if ye	1897	4	4	4
you : but if ye	1898	1	1	1
you : but if ye	1899	1	1	1
you : but if ye	1900	1	1	1
you : but if ye	1902	3	3	3
you : but if ye	1903	3	3	3
you : but if ye	1904	3	3	3
you : but if ye	1906	2	2	2
you : but if ye	1907	1	1	1
you : but if ye	1908	3	3	3
you : but if ye	1910	1	1	1
you : but if ye	1913	1	1	1
you : but if ye	1916	1	1	1
you : but if ye	1918	4	4	4
you : but if ye	1920	2	2	2
you : but if ye	1923	1	1	1
you : but if ye	1927	1	1	1
you : but if ye	1930	1	1	1
you : but if ye	1931	1	1	1
you : but if ye	1933	1	1	1
you : but if ye	1934	1	1	1
you : but if ye	1935	1	1	1
you : but if ye	1938	1	1	1
you : but if ye	1941	3	3	2
you : but if ye	1942	2	2	2
you : but if ye	1943	2	2	2
you : but if ye	1946	3	3	3
you : but if ye	1947	4	4	4
you : but if ye	1948	5	5	5
you : but if ye	1950	2	2	2
you : but if ye	1951	1	1	1
you : but if ye	1954	1	1	1
you : but if ye	1955	2	2	2
you : but if ye	1956	4	4	4
you : but if ye	1957	2	2	2
you : but if ye	1958	4	4	4
you : but if ye	1966	1	1	1
you : but if ye	1967	1	1	1
you : but if ye	1971	1	1	1
you : but if ye	1972	1	1	1
you : but if ye	1973	1	1	1
you : but if ye	1985	1	1	1
you : but if ye	1989	2	2	2
you : but if ye	1997	1	1	1
you : but if ye	1998	2	2	2
you : but if ye	2003	2	2	2
you : but if ye	2004	1	1	1
you : but if ye	2005	1	1	1
you : but if ye	2006	1	1	1
you : but if ye	2008	3	3	3
you : he ' ll	1840	2	2	2
you : he ' ll	1847	1	1	1
you : he ' ll	1849	3	3	3
you : he ' ll	1850	1	1	1
you : he ' ll	1853	1	1	1
you : he ' ll	1854	1	1	1
you : he ' ll	1857	5	5	5
you : he ' ll	1868	1	1	1
you : he ' ll	1869	1	1	1
you : he ' ll	1871	2	2	2
you : he ' ll	1873	1	1	1
you : he ' ll	1878	7	7	7
you : he ' ll	1883	2	2	2
you : he ' ll	1884	3	3	3
you : he ' ll	1888	1	1	1
you : he ' ll	1889	2	2	2
you : he ' ll	1893	1	1	1
you : he ' ll	1894	1	1	1
you : he ' ll	1900	2	2	2
you : he ' ll	1901	1	1	1
you : he ' ll	1902	1	1	1
you : he ' ll	1906	1	1	1
you : he ' ll	1907	1	1	1
you : he ' ll	1908	3	3	3
you : he ' ll	1909	1	1	1
you : he ' ll	1910	3	3	3
you : he ' ll	1911	1	1	1
you : he ' ll	1913	1	1	1
you : he ' ll	1914	1	1	1
you : he ' ll	1919	1	1	1
you : he ' ll	1920	1	1	1
you : he ' ll	1923	1	1	1
you : he ' ll	1930	1	1	1
you : he ' ll	1938	5	5	5
you : he ' ll	1940	1	1	1
you : he ' ll	1944	1	1	1
you : he ' ll	1946	1	1	1
you : he ' ll	1948	1	1	1
you : he ' ll	1954	1	1	1
you : he ' ll	1958	1	1	1
you : he ' ll	1959	1	1	1
you : he ' ll	1960	1	1	1
you : he ' ll	1961	1	1	1
you : he ' ll	1965	1	1	1
you : he ' ll	1968	1	1	1
you : he ' ll	1976	1	1	1
you : he ' ll	1982	1	1	1
you : he ' ll	1987	1	1	1
you : he ' ll	1997	1	1	1
you : he ' ll	1998	1	1	1
you : he ' ll	2006	1	1	1
"you ; "" and taking"	1824	3	3	3
"you ; "" and taking"	1828	2	2	2
"you ; "" and taking"	1831	3	3	3
"you ; "" and taking"	1835	1	1	1
"you ; "" and taking"	1843	1	1	1
"you ; "" and taking"	1846	2	2	1
"you ; "" and taking"	1853	2	2	2
"you ; "" and taking"	1854	1	1	1
"you ; "" and taking"	1855	1	1	1
"you ; "" and taking"	1857	1	1	1
"you ; "" and taking"	1859	1	1	1
"you ; "" and taking"	1860	3	3	3
"you ; "" and taking"	1862	1	1	1
"you ; "" and taking"	1863	2	2	2
"you ; "" and taking"	1864	1	1	1
"you ; "" and taking"	1865	1	1	1
"you ; "" and taking"	1868	1	1	1
"you ; "" and taking"	1869	4	4	4
"you ; "" and taking"	1872	1	1	1
"you ; "" and taking"	1876	1	1	1
"you ; "" and taking"	1880	1	1	1
"you ; "" and taking"	1881	1	1	1
"you ; "" and taking"	1885	2	2	2
"you ; "" and taking"	1896	2	2	2
"you ; "" and taking"	1904	1	1	1
"you ; "" and taking"	1924	1	1	1
"you ; "" and taking"	2005	1	1	1
"you ; "" and taking"	2007	1	1	1
"you ; "" and that"	1776	1	1	1
"you ; "" and that"	1811	1	1	1
"you ; "" and that"	1815	2	2	2
"you ; "" and that"	1816	4	4	4
"you ; "" and that"	1817	1	1	1
"you ; "" and that"	1821	2	2	2
"you ; "" and that"	1822	3	3	3
"you ; "" and that"	1823	1	1	1
"you ; "" and that"	1825	3	3	3
"you ; "" and that"	1826	1	1	1
"you ; "" and that"	1827	2	2	2
"you ; "" and that"	1829	1	1	1
"you ; "" and that"	1830	1	1	1
"you ; "" and that"	1831	1	1	1
"you ; "" and that"	1836	1	1	1
"you ; "" and that"	1840	6	6	6
"you ; "" and that"	1842	2	2	2
"you ; "" and that"	1843	1	1	1
"you ; "" and that"	1845	4	4	4
"you ; "" and that"	1846	1	1	1
"you ; "" and that"	1849	2	2	1
"you ; "" and that"	1851	4	4	4
"you ; "" and that"	1852	2	2	2
"you ; "" and that"	1853	11	11	11
"you ; "" and that"	1854	1	1	1
"you ; "" and that"	1855	3	3	3
"you ; "" and that"	1856	1	1	1
"you ; "" and that"	1857	4	4	4
"you ; "" and that"	1859	4	2	2
"you ; "" and that"	1860	2	2	2
"you ; "" and that"	1862	1	1	1
"you ; "" and that"	1863	1	1	1
"you ; "" and that"	1866	3	3	3
"you ; "" and that"	1867	2	2	2
"you ; "" and that"	1868	1	1	1
"you ; "" and that"	1869	1	1	1
"you ; "" and that"	1870	2	2	2
"you ; "" and that"	1871	1	1	1
"you ; "" and that"	1873	1	1	1
"you ; "" and that"	1874	1	1	1
"you ; "" and that"	1877	1	1	1
"you ; "" and that"	1878	1	1	1
"you ; "" and that"	1879	4	4	4
"you ; "" and that"	1884	1	1	1
"you ; "" and that"	1885	2	2	2
"you ; "" and that"	1886	1	1	1
"you ; "" and that"	1887	1	1	1
"you ; "" and that"	1890	1	1	1
"you ; "" and that"	1897	3	3	3
"you ; "" and that"	1898	2	2	2
"you ; "" and that"	1913	2	2	2
"you ; "" and that"	1914	1	1	1
"you ; "" and that"	1915	3	2	2
"you ; "" and that"	1916	1	1	1
"you ; "" and that"	1920	1	1	1
"you ; "" and that"	1923	1	1	1
"you ; "" and that"	1930	1	1	1
"you ; "" and that"	1933	2	2	2
"you ; "" and that"	1954	1	1	1
"you ; "" and that"	1958	1	1	1
"you ; "" and that"	1965	2	1	1
"you ; "" and that"	1973	1	1	1
"you ; "" and that"	1997	1	1	1
you ; I have come	1835	1	1	1
you ; I have come	1846	1	1	1
you ; I have come	1847	2	2	2
you ; I have come	1852	1	1	1
you ; I have come	1856	4	4	4
you ; I have come	1864	3	3	3
you ; I have come	1866	3	3	3
you ; I have come	1867	3	3	3
you ; I have come	1869	2	2	2
you ; I have come	1870	1	1	1
you ; I have come	1871	3	3	3
you ; I have come	1873	2	2	2
you ; I have come	1875	2	2	2
you ; I have come	1878	2	2	2
you ; I have come	1879	3	3	3
you ; I have come	1883	2	2	2
you ; I have come	1885	6	6	6
you ; I have come	1886	2	2	2
you ; I have come	1887	2	2	2
you ; I have come	1890	3	3	3
you ; I have come	1893	3	3	3
you ; I have come	1894	3	3	3
you ; I have come	1895	2	2	2
you ; I have come	1896	4	4	4
you ; I have come	1897	1	1	1
you ; I have come	1899	4	4	4
you ; I have come	1900	3	3	3
you ; I have come	1901	4	4	4
you ; I have come	1904	3	3	3
you ; I have come	1905	1	1	1
you ; I have come	1908	2	2	2
you ; I have come	1909	3	3	3
you ; I have come	1910	1	1	1
you ; I have come	1911	2	2	2
you ; I have come	1913	5	5	5
you ; I have come	1920	1	1	1
you ; I have come	1921	1	1	1
you ; I have come	1922	1	1	1
you ; I have come	1923	2	2	2
you ; I have come	1925	1	1	1
you ; I have come	1934	1	1	1
you ; I have come	1943	7	7	7
you ; I have come	1948	1	1	1
you ; I have come	1969	1	1	1
you ; I have come	1971	1	1	1
you ; I have come	1977	1	1	1
you ; I have come	1978	1	1	1
you ; I have come	1985	1	1	1
you ; I have come	1998	1	1	1
you ; I have come	2007	2	2	1
"you ; nay 	1809	2	2	2
"you ; nay 	1821	2	2	2
"you ; nay 	1822	1	1	1
"you ; nay 	1826	1	1	1
"you ; nay 	1828	1	1	1
"you ; nay 	1834	2	2	2
"you ; nay 	1835	3	3	3
"you ; nay 	1836	5	5	5
"you ; nay 	1837	2	2	2
"you ; nay 	1838	2	2	2
"you ; nay 	1839	5	5	5
"you ; nay 	1840	3	3	3
"you ; nay 	1843	2	2	2
"you ; nay 	1845	4	4	4
"you ; nay 	1846	5	5	5
"you ; nay 	1847	1	1	1
"you ; nay 	1848	4	4	4
"you ; nay 	1851	2	2	2
"you ; nay 	1852	4	4	4
"you ; nay 	1853	1	1	1
"you ; nay 	1854	1	1	1
"you ; nay 	1855	3	3	3
"you ; nay 	1856	4	4	4
"you ; nay 	1857	10	10	10
"you ; nay 	1858	1	1	1
"you ; nay 	1859	5	5	4
"you ; nay 	1860	4	4	4
"you ; nay 	1862	1	1	1
"you ; nay 	1864	3	3	3
"you ; nay 	1865	2	2	2
"you ; nay 	1867	2	2	2
"you ; nay 	1869	4	4	4
"you ; nay 	1870	1	1	1
"you ; nay 	1872	4	4	4
"you ; nay 	1873	1	1	1
"you ; nay 	1874	8	8	8
"you ; nay 	1875	3	3	3
"you ; nay 	1876	1	1	1
"you ; nay 	1877	1	1	1
"you ; nay 	1880	8	8	8
"you ; nay 	1881	3	3	3
"you ; nay 	1882	3	3	3
"you ; nay 	1883	2	2	2
"you ; nay 	1884	2	2	2
"you ; nay 	1886	1	1	1
"you ; nay 	1887	2	2	2
"you ; nay 	1889	1	1	1
"you ; nay 	1892	5	5	5
"you ; nay 	1893	1	1	1
"you ; nay 	1894	4	4	4
"you ; nay 	1895	3	3	2
"you ; nay 	1897	2	2	2
"you ; nay 	1899	4	4	4
"you ; nay 	1900	4	4	4
"you ; nay 	1901	7	7	7
"you ; nay 	1902	3	3	3
"you ; nay 	1903	2	2	2
"you ; nay 	1904	2	2	2
"you ; nay 	1905	2	2	2
"you ; nay 	1907	1	1	1
"you ; nay 	1923	2	2	2
"you ; nay 	1925	3	3	3
"you ; nay 	1931	1	1	1
"you ; nay 	1937	2	2	2
"you ; nay 	1940	1	1	1
"you ; nay 	1965	1	1	1
"you ; nay 	1982	1	1	1
"you ? "" And you"	1838	1	1	1
"you ? "" And you"	1844	1	1	1
"you ? "" And you"	1849	1	1	1
"you ? "" And you"	1850	1	1	1
"you ? "" And you"	1853	1	1	1
"you ? "" And you"	1870	1	1	1
"you ? "" And you"	1876	1	1	1
"you ? "" And you"	1877	2	2	2
"you ? "" And you"	1884	2	2	2
"you ? "" And you"	1890	1	1	1
"you ? "" And you"	1893	1	1	1
"you ? "" And you"	1908	1	1	1
"you ? "" And you"	1916	1	1	1
"you ? "" And you"	1925	4	4	3
"you ? "" And you"	1928	1	1	1
"you ? "" And you"	1933	2	2	2
"you ? "" And you"	1937	3	3	3
"you ? "" And you"	1939	1	1	1
"you ? "" And you"	1941	1	1	1
"you ? "" And you"	1944	4	4	4
"you ? "" And you"	1951	2	2	2
"you ? "" And you"	1953	4	4	4
"you ? "" And you"	1954	1	1	1
"you ? "" And you"	1955	1	1	1
"you ? "" And you"	1956	1	1	1
"you ? "" And you"	1957	2	2	2
"you ? "" And you"	1963	2	2	2
"you ? "" And you"	1964	1	1	1
"you ? "" And you"	1969	2	2	1
"you ? "" And you"	1971	1	1	1
"you ? "" And you"	1972	1	1	1
"you ? "" And you"	1974	2	2	2
"you ? "" And you"	1976	1	1	1
"you ? "" And you"	1977	2	2	2
"you ? "" And you"	1981	1	1	1
"you ? "" And you"	1982	1	1	1
"you ? "" And you"	1986	3	3	3
"you ? "" And you"	1987	1	1	1
"you ? "" And you"	1989	1	1	1
"you ? "" And you"	1990	1	1	1
"you ? "" And you"	1991	1	1	1
"you ? "" And you"	1994	1	1	1
"you ? "" And you"	1995	1	1	1
"you ? "" And you"	1997	2	2	2
"you ? "" And you"	2000	1	1	1
"you ? "" And you"	2002	2	2	2
"you ? "" And you"	2003	3	3	3
"you ? "" And you"	2004	3	3	3
"you ? "" Or 	1827	1	1	1
"you ? "" Or 	1834	1	1	1
"you ? "" Or 	1841	1	1	1
"you ? "" Or 	1857	1	1	1
"you ? "" Or 	1863	1	1	1
"you ? "" Or 	1922	1	1	1
"you ? "" Or 	1926	1	1	1
"you ? "" Or 	1927	1	1	1
"you ? "" Or 	1928	1	1	1
"you ? "" Or 	1940	1	1	1
"you ? "" Or 	1941	2	2	2
"you ? "" Or 	1942	2	2	2
"you ? "" Or 	1943	2	2	2
"you ? "" Or 	1944	2	2	2
"you ? "" Or 	1946	1	1	1
"you ? "" Or 	1949	2	2	2
"you ? "" Or 	1950	2	2	2
"you ? "" Or 	1952	1	1	1
"you ? "" Or 	1953	2	2	2
"you ? "" Or 	1955	4	4	4
"you ? "" Or 	1958	3	3	3
"you ? "" Or 	1960	1	1	1
"you ? "" Or 	1962	1	1	1
"you ? "" Or 	1965	3	3	3
"you ? "" Or 	1966	1	1	1
"you ? "" Or 	1968	3	3	3
"you ? "" Or 	1970	1	1	1
"you ? "" Or 	1972	2	2	2
"you ? "" Or 	1975	1	1	1
"you ? "" Or 	1976	1	1	1
"you ? "" Or 	1981	4	4	2
"you ? "" Or 	1982	3	3	3
"you ? "" Or 	1983	3	3	3
"you ? "" Or 	1984	1	1	1
"you ? "" Or 	1985	2	2	2
"you ? "" Or 	1986	3	3	3
"you ? "" Or 	1987	5	4	4
"you ? "" Or 	1988	1	1	1
"you ? "" Or 	1989	4	4	4
"you ? "" Or 	1990	2	2	1
"you ? "" Or 	1992	1	1	1
"you ? "" Or 	1993	1	1	1
"you ? "" Or 	1994	2	2	2
"you ? "" Or 	1995	2	2	2
"you ? "" Or 	1996	3	3	3
"you ? "" Or 	1997	2	2	2
"you ? "" Or 	1998	6	6	6
"you ? "" Or 	1999	1	1	1
"you ? "" Or 	2001	1	1	1
"you ? "" Or 	2002	1	1	1
"you ? "" Or 	2003	3	3	3
"you ? "" Or 	2004	2	2	2
"you ? "" Or 	2005	4	4	4
"you ? "" Or 	2006	1	1	1
"you ? "" Or 	2007	2	2	1
"you ? "" She must"	1877	1	1	1
"you ? "" She must"	1880	1	1	1
"you ? "" She must"	1882	2	2	2
"you ? "" She must"	1893	2	2	2
"you ? "" She must"	1897	1	1	1
"you ? "" She must"	1926	2	2	2
"you ? "" She must"	1930	1	1	1
"you ? "" She must"	1935	2	2	2
"you ? "" She must"	1937	2	2	2
"you ? "" She must"	1942	1	1	1
"you ? "" She must"	1948	2	2	2
"you ? "" She must"	1951	2	2	2
"you ? "" She must"	1952	3	3	3
"you ? "" She must"	1954	2	2	2
"you ? "" She must"	1958	3	3	3
"you ? "" She must"	1960	1	1	1
"you ? "" She must"	1963	1	1	1
"you ? "" She must"	1964	1	1	1
"you ? "" She must"	1976	1	1	1
"you ? "" She must"	1977	1	1	1
"you ? "" She must"	1980	1	1	1
"you ? "" She must"	1983	2	2	2
"you ? "" She must"	1984	2	2	2
"you ? "" She must"	1992	2	2	2
"you ? "" She must"	1997	1	1	1
"you ? "" She must"	2002	2	2	2
"you ? "" She must"	2005	2	2	2
"you ? "" She must"	2006	1	1	1
"you ? "" said Paul"	1851	2	2	2
"you ? "" said Paul"	1854	3	3	2
"you ? "" said Paul"	1855	3	3	3
"you ? "" said Paul"	1856	2	2	1
"you ? "" said Paul"	1869	2	2	2
"you ? "" said Paul"	1872	1	1	1
"you ? "" said Paul"	1879	1	1	1
"you ? "" said Paul"	1881	4	4	4
"you ? "" said Paul"	1883	2	2	2
"you ? "" said Paul"	1884	6	6	6
"you ? "" said Paul"	1886	1	1	1
"you ? "" said Paul"	1888	1	1	1
"you ? "" said Paul"	1890	4	4	4
"you ? "" said Paul"	1891	1	1	1
"you ? "" said Paul"	1900	2	2	2
"you ? "" said Paul"	1902	1	1	1
"you ? "" said Paul"	1903	1	1	1
"you ? "" said Paul"	1905	3	3	3
"you ? "" said Paul"	1923	1	1	1
"you ? "" said Paul"	1926	1	1	1
"you ? "" said Paul"	1935	2	2	2
"you ? "" said Paul"	1938	1	1	1
"you ? "" said Paul"	1941	1	1	1
"you ? "" said Paul"	1944	2	2	2
"you ? "" said Paul"	1945	3	3	2
"you ? "" said Paul"	1946	1	1	1
"you ? "" said Paul"	1952	2	2	1
"you ? "" said Paul"	1957	1	1	1
"you ? "" said Paul"	1963	1	1	1
"you ? "" said Paul"	1965	1	1	1
"you ? "" said Paul"	1966	3	3	2
"you ? "" said Paul"	1967	1	1	1
"you ? "" said Paul"	1977	1	1	1
"you ? "" said Paul"	1979	1	1	1
"you ? "" said Paul"	2006	2	2	2
"you ? "" said Paul"	2008	2	2	2
"you ? "" the lawyer"	1883	1	1	1
"you ? "" the lawyer"	1886	1	1	1
"you ? "" the lawyer"	1890	1	1	1
"you ? "" the lawyer"	1911	1	1	1
"you ? "" the lawyer"	1913	1	1	1
"you ? "" the lawyer"	1922	1	1	1
"you ? "" the lawyer"	1924	2	2	2
"you ? "" the lawyer"	1927	1	1	1
"you ? "" the lawyer"	1933	2	2	2
"you ? "" the lawyer"	1937	1	1	1
"you ? "" the lawyer"	1941	2	2	2
"you ? "" the lawyer"	1942	2	2	2
"you ? "" the lawyer"	1943	2	2	2
"you ? "" the lawyer"	1949	1	1	1
"you ? "" the lawyer"	1955	3	3	2
"you ? "" the lawyer"	1957	2	2	2
"you ? "" the lawyer"	1958	1	1	1
"you ? "" the lawyer"	1959	1	1	1
"you ? "" the lawyer"	1961	1	1	1
"you ? "" the lawyer"	1968	3	3	3
"you ? "" the lawyer"	1981	2	2	2
"you ? "" the lawyer"	1985	1	1	1
"you ? "" the lawyer"	1987	2	2	2
"you ? "" the lawyer"	1990	1	1	1
"you ? "" the lawyer"	1992	1	1	1
"you ? "" the lawyer"	1993	1	1	1
"you ? "" the lawyer"	1996	1	1	1
